"Order";"Level";"Code";"Parent";"Description"
"1460352";"4";"8529";"852";"Other security services"
"1460353";"5";"85290";"8529";"Other security services"
"1460354";"3";"853";"85";"Cleaning services"
"1460355";"4";"8531";"853";"Disinfecting and exterminating services"
"1460356";"5";"85310";"8531";"Disinfecting and exterminating services"
"1460357";"4";"8532";"853";"Window cleaning services"
"1460358";"5";"85320";"8532";"Window cleaning services"
"1460359";"4";"8533";"853";"General cleaning services"
"1460360";"5";"85330";"8533";"General cleaning services"
"1460361";"4";"8534";"853";"Specialized cleaning services"
"1460362";"5";"85340";"8534";"Specialized cleaning services"
"1460363";"3";"854";"85";"Packaging services"
"1460364";"4";"8540";"854";"Packaging services"
"1460365";"5";"85400";"8540";"Packaging services"
"1460366";"3";"855";"85";"Travel arrangement, tour operator and related services"
"1460367";"4";"8551";"855";"Reservation services for transportation"
"1460368";"5";"85511";"8551";"Reservation services for air transportation"
"1460369";"5";"85512";"8551";"Reservation services for rail transportation"
"1460370";"5";"85513";"8551";"Reservation services for bus transportation"
"1460371";"5";"85514";"8551";"Reservation services for vehicle rental"
"1460372";"5";"85519";"8551";"Other transportation arrangement and reservation services n.e.c."
"1460373";"4";"8552";"855";"Reservation services for accommodation, cruises and package tours"
"1460374";"5";"85521";"8552";"Reservation services for accommodation"
"1460375";"5";"85522";"8552";"Time-share exchange services"
"1460376";"5";"85523";"8552";"Reservation services for cruises"
"1460377";"5";"85524";"8552";"Reservation services for package tours"
"1460378";"4";"8553";"855";"Other reservation services"
"1460379";"5";"85531";"8553";"Reservation services for convention centres, congress centres and exhibition halls"
"1460380";"5";"85539";"8553";"Reservation services for event tickets, entertainment and recreational services and other reservation services"
"1460381";"4";"8554";"855";"Tour operator services"
"1460382";"5";"85540";"8554";"Tour operator services"
"1460383";"4";"8555";"855";"Tourist guide services"
"1460384";"5";"85550";"8555";"Tourist guide services"
"1460385";"4";"8556";"855";"Tourism promotion and visitor information services"
"1460386";"5";"85561";"8556";"Tourism promotion services"
"1460387";"5";"85562";"8556";"Visitor information services"
"1460388";"3";"859";"85";"Other support services"
"1460389";"4";"8591";"859";"Credit reporting services"
"1460390";"5";"85910";"8591";"Credit reporting services"
"1460391";"4";"8592";"859";"Collection agency services"
"1460392";"5";"85920";"8592";"Collection agency services"
"1460393";"4";"8593";"859";"Telephone-based support services"
"1460394";"5";"85931";"8593";"Telephone call centre services"
"1460395";"5";"85939";"8593";"Other telephone-based support services"
"1460396";"4";"8594";"859";"Combined office administrative services"
"1460397";"5";"85940";"8594";"Combined office administrative services"
"1460398";"4";"8595";"859";"Specialized office support services"
"1460399";"5";"85951";"8595";"Duplicating services"
"1460400";"5";"85952";"8595";"Mailing list compilation services"
"1460401";"5";"85953";"8595";"Mailing services"
"1460402";"5";"85954";"8595";"Document preparation and other specialized office support services"
"1460403";"4";"8596";"859";"Convention and trade show assistance and organization services"
"1460404";"5";"85961";"8596";"Convention assistance and organization services"
"1460405";"5";"85962";"8596";"Trade show assistance and organization services"
"1460406";"4";"8597";"859";"Landscape care and maintenance services"
"1460407";"5";"85970";"8597";"Landscape care and maintenance services"
"1460408";"4";"8599";"859";"Other information and support services n.e.c."
"1460409";"5";"85991";"8599";"Other information services"
"1460410";"5";"85999";"8599";"Other support services n.e.c."
"1460411";"2";"86";"8";"Support and operation services to agriculture, hunting, forestry, fishing, mining and utilities"
"1460412";"3";"861";"86";"Support and operation services to agriculture, hunting, forestry and fishing"
"1460413";"4";"8611";"861";"Support and operation services to crop production"
"1460414";"5";"86111";"8611";"Post-harvest crop services"
"1460415";"5";"86112";"8611";"Seed processing services"
"1460416";"5";"86113";"8611";"Crop production services on inputs owned by others"
"1460417";"5";"86119";"8611";"Other support services to crop production"
"1460418";"4";"8612";"861";"Animal husbandry services"
"1460419";"5";"86121";"8612";"Farm animal husbandry services on inputs owned by others"
"1460420";"5";"86122";"8612";"Support services to farm animal husbandry"
"1460421";"5";"86129";"8612";"Other animal husbandry services"
"1460422";"4";"8613";"861";"Support and operation services to hunting"
"1460423";"5";"86131";"8613";"Hunting services on resources owned by others"
"1460424";"5";"86132";"8613";"Support services to hunting"
"1460425";"4";"8614";"861";"Support and operation services to forestry and logging"
"1460426";"5";"86141";"8614";"Forestry and logging services on inputs owned by others"
"1460427";"5";"86142";"8614";"Support services to forestry and logging"
"1460428";"4";"8615";"861";"Support and operation services to fishing"
"1460429";"5";"86151";"8615";"Fishing services on resources owned by others"
"1460430";"5";"86152";"8615";"Aquaculture services on inputs owned by others"
"1460431";"5";"86153";"8615";"Support services to fishing"
"1460432";"5";"86154";"8615";"Support services to aquaculture"
"1460433";"3";"862";"86";"Support and operation services to mining"
"1460434";"4";"8621";"862";"Support services to mining"
"1460435";"5";"86211";"8621";"Support services to oil and gas extraction"
"1460436";"5";"86219";"8621";"Support services to other mining"
"1460437";"4";"8622";"862";"Mining services on resources owned by others"
"1460438";"5";"86221";"8622";"Oil and gas extraction services on resources owned by others"
"1460439";"5";"86229";"8622";"Other mining services on resources owned by others"
"1460440";"3";"863";"86";"Support and operation services to electricity, gas and water distribution"
"1460441";"4";"8631";"863";"Support services to electricity transmission and distribution"
"1460442";"5";"86311";"8631";"Electricity transmission services (on a fee or contract basis)"
"1460443";"5";"86312";"8631";"Electricity distribution services (on a fee or contract basis)"
"1460444";"4";"8632";"863";"Gas distribution services through mains (on a fee or contract basis)"
"1460445";"5";"86320";"8632";"Gas distribution services through mains (on a fee or contract basis)"
"1460446";"4";"8633";"863";"Water distribution services through mains (on a fee or contract basis)"
"1460447";"5";"86330";"8633";"Water distribution services through mains (on a fee or contract basis)"
"1460448";"4";"8634";"863";"Distribution services of steam, hot water and air-conditioning supply through mains (on a fee or contract basis)"
"1460449";"5";"86340";"8634";"Distribution services of steam, hot water and air-conditioning supply through mains (on a fee or contract basis)"
"1460450";"4";"8635";"863";"Water distribution services, except through mains (on a fee or contract basis)"
"1460451";"5";"86350";"8635";"Water distribution services, except through mains (on a fee or contract basis)"
"1460452";"2";"87";"8";"Maintenance, repair and installation (except construction) services"
"1460453";"3";"871";"87";"Maintenance and repair services of fabricated metal products, machinery and equipment"
"1460454";"4";"8711";"871";"Maintenance and repair services of fabricated metal products, except machinery and equipment"
"1460455";"5";"87110";"8711";"Maintenance and repair services of fabricated metal products, except machinery and equipment"
"1460456";"4";"8712";"871";"Maintenance and repair services of office and accounting machinery"
"1460457";"5";"87120";"8712";"Maintenance and repair services of office and accounting machinery"
"1460458";"4";"8713";"871";"Maintenance and repair services of computers and peripheral equipment"
"1460459";"5";"87130";"8713";"Maintenance and repair services of computers and peripheral equipment"
"1460460";"4";"8714";"871";"Maintenance and repair of transport machinery and equipment"
"1460461";"5";"87141";"8714";"Maintenance and repair services of motor vehicles"
"1460462";"5";"87142";"8714";"Maintenance and repair services of motorcycles"
"1460463";"5";"87143";"8714";"Maintenance and repair services of trailers, semi-trailers and other motor vehicles n.e.c."
"1460464";"5";"87149";"8714";"Maintenance and repair services of other transport equipment"
"1460465";"4";"8715";"871";"Maintenance and repair services of other machinery and equipment"
"1460466";"5";"87151";"8715";"Maintenance and repair services of electrical household appliances"
"1460467";"5";"87152";"8715";"Maintenance and repair services of electrical machinery and apparatus n.e.c."
"1460468";"5";"87153";"8715";"Maintenance and repair services of telecommunication equipment and apparatus"
"1460469";"5";"87154";"8715";"Maintenance and repair services of medical, precision and optical instruments"
"1460470";"5";"87155";"8715";"Maintenance and repair services of consumer electronics"
"1460471";"5";"87156";"8715";"Maintenance and repair services of commercial and industrial machinery"
"1460472";"5";"87157";"8715";"Maintenance and repair services of elevators and escalators"
"1460473";"5";"87159";"8715";"Maintenance and repair services of other equipment"
"1460474";"3";"872";"87";"Repair services of other goods"
"1460475";"4";"8721";"872";"Repair services of footwear and leather goods"
"1460476";"5";"87210";"8721";"Repair services of footwear and leather goods"
"1460477";"4";"8722";"872";"Repair services of watches, clocks and jewellery"
"1460478";"5";"87220";"8722";"Repair services of watches, clocks and jewellery"
"1460479";"4";"8723";"872";"Repair services of garments and household textiles"
"1460480";"5";"87230";"8723";"Repair services of garments and household textiles"
"1460481";"4";"8724";"872";"Repair services of furniture"
"1460482";"5";"87240";"8724";"Repair services of furniture"
"1460483";"4";"8729";"872";"Maintenance and repair services of other goods n.e.c."
"1460484";"5";"87290";"8729";"Maintenance and repair services of other goods n.e.c."
"1460485";"3";"873";"87";"Installation services (other than construction)"
"1460486";"4";"8731";"873";"Installation services of fabricated metal products, except machinery and equipment"
"1460487";"5";"87310";"8731";"Installation services of fabricated metal products, except machinery and equipment"
"1460488";"4";"8732";"873";"Installation services of industrial, manufacturing and service industry machinery and equipment"
"1460489";"5";"87320";"8732";"Installation services of industrial, manufacturing and service industry machinery and equipment"
"1460490";"4";"8733";"873";"Installation services of office and accounting machinery and computers"
"1460491";"5";"87331";"8733";"Installation services of mainframe computers"
"1460492";"5";"87332";"8733";"Installation services of personal computers and peripheral equipment"
"1460493";"5";"87333";"8733";"Installation services of office and accounting machinery"
"1460494";"4";"8734";"873";"Installation services of radio, television and communications equipment and apparatus"
"1460495";"5";"87340";"8734";"Installation services of radio, television and communications equipment and apparatus"
"1460496";"4";"8735";"873";"Installation services of professional medical machinery and equipment, and precision and optical instruments"
"1460497";"5";"87350";"8735";"Installation services of professional medical machinery and equipment, and precision and optical instruments"
"1460498";"4";"8736";"873";"Installation services of electrical machinery and apparatus n.e.c."
"1460499";"5";"87360";"8736";"Installation services of electrical machinery and apparatus n.e.c."
"1460500";"4";"8739";"873";"Installation services of other goods n.e.c."
"1460501";"5";"87390";"8739";"Installation services of other goods n.e.c."
"1460502";"2";"88";"8";"Manufacturing services on physical inputs owned by others"
"1460503";"3";"881";"88";"Food, beverage and tobacco manufacturing services"
"1460504";"4";"8811";"881";"Meat processing services"
"1460505";"5";"88110";"8811";"Meat processing services"
"1460506";"4";"8812";"881";"Fish processing services"
"1460507";"5";"88120";"8812";"Fish processing services"
"1460508";"4";"8813";"881";"Fruit and vegetables processing services"
"1460509";"5";"88130";"8813";"Fruit and vegetables processing services"
"1460510";"4";"8814";"881";"Vegetable and animal oil and fat manufacturing services"
"1460511";"5";"88140";"8814";"Vegetable and animal oil and fat manufacturing services"
"1460512";"4";"8815";"881";"Dairy product manufacturing services"
"1460513";"5";"88150";"8815";"Dairy product manufacturing services"
"1460514";"4";"8816";"881";"Other food product manufacturing services"
"1460515";"5";"88161";"8816";"Grain mill product manufacturing services"
"1460516";"5";"88162";"8816";"Starch and starch product manufacturing services"
"1460517";"5";"88163";"8816";"Bakery product manufacturing services"
"1460518";"5";"88164";"8816";"Sugar manufacturing services"
"1460519";"5";"88165";"8816";"Cocoa, chocolate and sugar confectionery manufacturing services"
"1460520";"5";"88166";"8816";"Macaroni, noodles, couscous and similar farinaceous products manufacturing services"
"1460521";"5";"88167";"8816";"Prepared meals and dishes manufacturing services"
"1460522";"5";"88169";"8816";"Other food product manufacturing services n.e.c."
"1460523";"4";"8817";"881";"Prepared animal feeds manufacturing services"
"1460524";"5";"88170";"8817";"Prepared animal feeds manufacturing services"
"1460525";"4";"8818";"881";"Beverage manufacturing services"
"1460526";"5";"88181";"8818";"Distilled alcoholic beverage manufacturing services"
"1460527";"5";"88182";"8818";"Wine manufacturing services"
"1460528";"5";"88183";"8818";"Malt and malt liquor manufacturing services"
"1460529";"5";"88184";"8818";"Soft drink manufacturing services"
"1460530";"4";"8819";"881";"Tobacco manufacturing services"
"1460531";"5";"88190";"8819";"Tobacco manufacturing services"
"1460532";"3";"882";"88";"Textile, wearing apparel and leather manufacturing services"
"1460533";"4";"8821";"882";"Textile manufacturing services"
"1460534";"5";"88211";"8821";"Textile fibre manufacturing services"
"1460535";"5";"88212";"8821";"Textile weaving services"
"1460536";"5";"88213";"8821";"Textile finishing services"
"1460537";"5";"88214";"8821";"Knitted and crocheted fabric manufacturing services"
"1460538";"5";"88215";"8821";"Made-up textile article manufacturing services"
"1460539";"5";"88216";"8821";"Carpet and rug manufacturing services"
"1460540";"5";"88217";"8821";"Cordage, rope, twine and netting manufacturing services"
"1460541";"5";"88219";"8821";"Other textile manufacturing services n.e.c."
"1460542";"4";"8822";"882";"Wearing apparel manufacturing services"
"1460543";"5";"88221";"8822";"Wearing apparel manufacturing services, except fur apparel"
"1460544";"5";"88222";"8822";"Fur apparel manufacturing services"
"1460545";"5";"88223";"8822";"Knitted and crocheted apparel manufacturing services"
"1460546";"4";"8823";"882";"Leather and leather product manufacturing services"
"1460547";"5";"88231";"8823";"Leather tanning and dressing services; fur dressing and dyeing services"
"1460548";"5";"88232";"8823";"Luggage manufacturing services"
"1460549";"5";"88233";"8823";"Footwear manufacturing services"
"1460550";"3";"883";"88";"Wood and paper manufacturing services"
"1460551";"4";"8831";"883";"Wood and wood product manufacturing services"
"1460552";"5";"88311";"8831";"Wood manufacturing services"
"1460553";"5";"88312";"8831";"Veneer sheet and wood panel manufacturing services"
"1460554";"5";"88313";"8831";"Carpentry manufacturing services"
"1460555";"5";"88314";"8831";"Wooden containers manufacturing services"
"1460556";"5";"88319";"8831";"Other wood product manufacturing services"
"1460557";"4";"8832";"883";"Paper and paper product manufacturing services"
"1460558";"5";"88321";"8832";"Pulp, paper and paperboard manufacturing services"
"1460559";"5";"88322";"8832";"Corrugated paper and paperboard manufacturing services"
"1460560";"5";"88329";"8832";"Other paper article manufacturing services"
"1460561";"3";"884";"88";"Petroleum, chemical and pharmaceutical product manufacturing services"
"1460562";"4";"8841";"884";"Coke and refined petroleum product manufacturing services"
"1460563";"5";"88411";"8841";"Coke oven products manufacturing services"
"1460564";"5";"88412";"8841";"Refined petroleum products manufacturing services"
"1460565";"4";"8842";"884";"Chemical product manufacturing services"
"1460566";"5";"88421";"8842";"Basic chemicals manufacturing services"
"1460567";"5";"88422";"8842";"Fertilizer manufacturing services"
"1460568";"5";"88423";"8842";"Plastics and rubber manufacturing services"
"1460569";"5";"88424";"8842";"Agrochemical product manufacturing services"
"1460570";"5";"88425";"8842";"Paint manufacturing services"
"1460571";"5";"88426";"8842";"Soap, detergents, cleaning preparation and perfume manufacturing services"
"1460572";"5";"88427";"8842";"Other chemical products manufacturing services n.e.c."
"1460573";"5";"88429";"8842";"Man-made fibre manufacturing services"
"1460574";"4";"8843";"884";"Pharmaceutical product manufacturing services"
"1460575";"5";"88430";"8843";"Pharmaceutical product manufacturing services"
"1460576";"3";"885";"88";"Rubber, plastic and other non-metallic mineral product manufacturing services"
"1460577";"4";"8851";"885";"Rubber product manufacturing services"
"1460578";"5";"88511";"8851";"Tyre manufacturing services"
"1460579";"5";"88512";"8851";"Other rubber product manufacturing services"
"1460580";"4";"8852";"885";"Plastic product manufacturing services"
"1460581";"5";"88520";"8852";"Plastic product manufacturing services"
"1460582";"4";"8853";"885";"Other non-metallic mineral product manufacturing services"
"1460583";"5";"88531";"8853";"Glass manufacturing services"
"1460584";"5";"88532";"8853";"Refractory product manufacturing services"
"1460585";"5";"88533";"8853";"Clay building material manufacturing services"
"1460586";"5";"88534";"8853";"Other porcelain and ceramic product manufacturing services"
"1460587";"5";"88535";"8853";"Cement, lime and plaster manufacturing services"
"1460588";"5";"88536";"8853";"Concrete, cement and plaster article manufacturing services"
"1460589";"5";"88537";"8853";"Stone cutting, shaping and finishing services"
"1460590";"5";"88539";"8853";"Other non-metallic mineral product manufacturing services n.e.c."
"1460591";"3";"886";"88";"Basic metal manufacturing services"
"1460592";"4";"8860";"886";"Basic metal manufacturing services"
"1460593";"5";"88601";"8860";"Basic iron and steel manufacturing services"
"1460594";"5";"88602";"8860";"Basic precious and other non-ferrous metal manufacturing services"
"1460595";"3";"887";"88";"Fabricated metal product, machinery and equipment manufacturing services"
"1460596";"4";"8871";"887";"Structural metal product, tank, reservoir and steam generator manufacturing services"
"1460597";"5";"88711";"8871";"Structural metal product manufacturing services"
"1460598";"5";"88712";"8871";"Tank, reservoir and metal container manufacturing services"
"1460599";"5";"88713";"8871";"Steam generator manufacturing services"
"1460600";"4";"8872";"887";"Weapon and ammunition manufacturing services"
"1460601";"5";"88720";"8872";"Weapon and ammunition manufacturing services"
"1460602";"4";"8873";"887";"Other fabricated metal product manufacturing and metal treatment services"
"1460603";"5";"88731";"8873";"Metal treatment and coating services"
"1460604";"5";"88732";"8873";"General machining services"
"1460605";"5";"88733";"8873";"Cutlery, hand tool and general hardware manufacturing services"
"1460606";"5";"88739";"8873";"Other fabricated metal product manufacturing services n.e.c."
"1460607";"4";"8874";"887";"Computer, electronic and optical product manufacturing services"
"1460608";"5";"88741";"8874";"Electronic component and board manufacturing services"
"1460609";"5";"88742";"8874";"Computer and peripheral equipment manufacturing services"
"1460610";"5";"88743";"8874";"Communication equipment manufacturing services"
"1460611";"5";"88744";"8874";"Consumer electronics manufacturing services"
"1460612";"5";"88745";"8874";"Measuring, testing, navigating and control equipment manufacturing services"
"1460613";"5";"88746";"8874";"Watch and clock manufacturing services"
"1460614";"5";"88747";"8874";"Irradiation, electromedical and electrotherapeutic equipment manufacturing services"
"1460615";"5";"88748";"8874";"Optical instrument and photographic equipment manufacturing services"
"1460616";"5";"88749";"8874";"Magnetic and optical media manufacturing services"
"1460617";"4";"8875";"887";"Electrical equipment manufacturing services"
"1460618";"5";"88751";"8875";"Electric motor, generator, transformer and electricity distribution and control apparatus manufacturing services"
"1460619";"5";"88752";"8875";"Battery and accumulator manufacturing services"
"1460620";"5";"88753";"8875";"Fibre optic cable manufacturing services"
"1460621";"5";"88754";"8875";"Other electronic and electric wire and cable manufacturing services"
"1460622";"5";"88755";"8875";"Wiring device manufacturing services"
"1460623";"5";"88756";"8875";"Electric lighting equipment manufacturing services"
"1460624";"5";"88757";"8875";"Domestic appliance manufacturing services"
"1460625";"5";"88759";"8875";"Other electrical equipment manufacturing services"
"1460626";"4";"8876";"887";"General-purpose machinery manufacturing services"
"1460627";"5";"88761";"8876";"Engines and turbine manufacturing services"
"1460628";"5";"88762";"8876";"Fluid power equipment manufacturing services"
"1460629";"5";"88763";"8876";"Other pump, compressor, tap and valve manufacturing services"
"1460630";"5";"88764";"8876";"Bearing, gear, gearing and driving element manufacturing services"
"1460631";"5";"88765";"8876";"Oven, furnace and furnace burner manufacturing services"
"1460632";"5";"88766";"8876";"Lifting and handling equipment manufacturing services"
"1460633";"5";"88767";"8876";"Office machinery and equipment (except computers and peripheral equipment) manufacturing services"
"1460634";"5";"88768";"8876";"Power-driven hand tool manufacturing services"
"1460635";"5";"88769";"8876";"Other general-purpose machinery manufacturing services"
"1460636";"4";"8877";"887";"Special-purpose machinery manufacturing services"
"1460637";"5";"88771";"8877";"Agricultural and forestry machinery manufacturing services"
"1460638";"5";"88772";"8877";"Metal-forming machinery and machine tools manufacturing services"
"1460639";"5";"88773";"8877";"Metallurgy machinery manufacturing services"
"1460640";"5";"88774";"8877";"Mining, quarrying and construction machinery manufacturing services"
"1460641";"5";"88775";"8877";"Food, beverage and tobacco processing machinery manufacturing services"
"1460642";"5";"88776";"8877";"Textile, apparel and leather production machinery manufacturing services"
"1460643";"5";"88779";"8877";"Other special-purpose machinery manufacturing services"
"1460644";"3";"888";"88";"Transport equipment manufacturing services"
"1460645";"4";"8881";"888";"Motor vehicle and trailer manufacturing services"
"1460646";"5";"88811";"8881";"Motor vehicle manufacturing services"
"1460647";"5";"88812";"8881";"Trailers and semi-trailer manufacturing services"
"1460648";"5";"88813";"8881";"Motor vehicle part and accessory manufacturing services"
"1460649";"4";"8882";"888";"Other transport equipment manufacturing services"
"1460650";"5";"88821";"8882";"Ship building services"
"1460651";"5";"88822";"8882";"Pleasure and sporting boat manufacturing services"
"1460652";"5";"88823";"8882";"Railway locomotive and rolling stock manufacturing services"
"1460653";"5";"88824";"8882";"Air and spacecraft manufacturing services"
"1460654";"5";"88825";"8882";"Military fighting vehicle manufacturing services"
"1460655";"5";"88826";"8882";"Motorcycle manufacturing services"
"1460656";"5";"88827";"8882";"Bicycles and invalid carriage manufacturing services"
"1460657";"5";"88829";"8882";"Other transport equipment manufacturing services n.e.c."
"1460658";"3";"889";"88";"Other manufacturing services"
"1460659";"4";"8890";"889";"Other manufacturing services"
"1460660";"5";"88901";"8890";"Furniture manufacturing services"
"1460661";"5";"88902";"8890";"Jewellery manufacturing services"
"1460662";"5";"88903";"8890";"Imitation jewellery manufacturing services"
"1460663";"5";"88904";"8890";"Musical instrument manufacturing services"
"1460664";"5";"88905";"8890";"Sports good manufacturing services"
"1460665";"5";"88906";"8890";"Game and toy manufacturing services"
"1460666";"5";"88907";"8890";"Medical and dental instrument and supply manufacturing services"
"1460667";"5";"88909";"8890";"Other manufacturing services n.e.c."
"1460668";"2";"89";"8";"Other manufacturing services; publishing, printing and reproduction services; materials recovery services"
"1460669";"3";"891";"89";"Publishing, printing and reproduction services"
"1460670";"4";"8911";"891";"Publishing, on a fee or contract basis"
"1460671";"5";"89110";"8911";"Publishing, on a fee or contract basis"
"1460672";"4";"8912";"891";"Printing and reproduction services of recorded media, on a fee or contract basis"
"1460673";"5";"89121";"8912";"Printing services"
"1460674";"5";"89122";"8912";"Services related to printing"
"1460675";"5";"89123";"8912";"Reproduction services of recorded media, on a fee or contract basis"
"1460676";"3";"892";"89";"Moulding, pressing, stamping, extruding and similar plastic manufacturing services"
"1460677";"4";"8920";"892";"Moulding, pressing, stamping, extruding and similar plastic manufacturing services"
"1460678";"5";"89200";"8920";"Moulding, pressing, stamping, extruding and similar plastic manufacturing services"
"1460679";"3";"893";"89";"Casting, forging, stamping and similar metal manufacturing services"
"1460680";"4";"8931";"893";"Iron and steel casting services"
"1460681";"5";"89310";"8931";"Iron and steel casting services"
"1460682";"4";"8932";"893";"Non-ferrous metal casting services"
"1460683";"5";"89320";"8932";"Non-ferrous metal casting services"
"1460684";"4";"8933";"893";"Metal forging, pressing, stamping, roll forming and powder metallurgy services"
"1460685";"5";"89330";"8933";"Metal forging, pressing, stamping, roll forming and powder metallurgy services"
"1460686";"3";"894";"89";"Materials recovery (recycling) services, on a fee or contract basis"
"1460687";"4";"8941";"894";"Metal waste and scrap recovery (recycling) services, on a fee or contract basis"
"1460688";"5";"89410";"8941";"Metal waste and scrap recovery (recycling) services, on a fee or contract basis"
"1460689";"4";"8942";"894";"Non-metal waste and scrap recovery (recycling) services, on a fee or contract basis"
"1460690";"5";"89420";"8942";"Non-metal waste and scrap recovery (recycling) services, on a fee or contract basis"
"1460691";"1";"9";;"Community, social and personal services"
"1460692";"2";"91";"9";"Public administration and other services provided to the community as a whole; compulsory social security services"
"1460693";"3";"911";"91";"Administrative services of the government"
"1460694";"4";"9111";"911";"Overall government public services"
"1460695";"5";"91111";"9111";"Executive and legislative services"
"1460696";"5";"91112";"9111";"Financial and fiscal services"
"1460697";"5";"91113";"9111";"Overall economic and social planning and statistical services"
"1460698";"5";"91114";"9111";"Government services to research and development"
"1460699";"5";"91119";"9111";"Other overall government public services"
"1460700";"4";"9112";"911";"Public administrative services related to the provision of educational, health care, cultural and other social services, excluding social security services"
"1460701";"5";"91121";"9112";"Public administrative services related to education"
"1460702";"5";"91122";"9112";"Public administrative services related to health care"
"1460703";"5";"91123";"9112";"Public administrative services related to housing and community amenities"
"1460704";"5";"91124";"9112";"Public administrative services related to recreation, culture and religion"
"1460705";"4";"9113";"911";"Public administrative services related to the more efficient operation of business"
"1460706";"5";"91131";"9113";"Public administrative services related to agriculture, forestry, fishing and hunting"
"1460707";"5";"91132";"9113";"Public administrative services related to fuel and energy"
"1460708";"5";"91133";"9113";"Public administrative services related to mining and mineral resources, manufacturing and construction"
"1460709";"5";"91134";"9113";"Public administrative services related to transport and communications"
"1460710";"5";"91135";"9113";"Public administrative services related to the distributive and catering trades, hotels and restaurants"
"1460711";"5";"91136";"9113";"Public administrative services related to tourism affairs"
"1460712";"5";"91137";"9113";"Public administrative services related to multipurpose development projects"
"1460713";"5";"91138";"9113";"Public administrative services related to general economic, commercial and labour affairs"
"1460714";"4";"9119";"911";"Other administrative services of the government"
"1460715";"5";"91191";"9119";"Administrative services related to government personnel"
"1460716";"5";"91199";"9119";"Other administrative services of the government n.e.c."
"1460717";"3";"912";"91";"Public administrative services provided to the community as a whole"
"1460718";"4";"9121";"912";"Public administrative services related to external affairs, diplomatic and consular services abroad"
"1460719";"5";"91210";"9121";"Public administrative services related to external affairs, diplomatic and consular services abroad"
"1460720";"4";"9122";"912";"Services related to foreign economic aid"
"1460721";"5";"91220";"9122";"Services related to foreign economic aid"
"1460722";"4";"9123";"912";"Services related to foreign military aid"
"1460723";"5";"91230";"9123";"Services related to foreign military aid"
"1460724";"4";"9124";"912";"Military defence services"
"1460725";"5";"91240";"9124";"Military defence services"
"1460726";"4";"9125";"912";"Civil defence services"
"1460727";"5";"91250";"9125";"Civil defence services"
"1460728";"4";"9126";"912";"Police and fire protection services"
"1460729";"5";"91260";"9126";"Police and fire protection services"
"1460730";"4";"9127";"912";"Public administrative services related to law courts"
"1460731";"5";"91270";"9127";"Public administrative services related to law courts"
"1460732";"4";"9128";"912";"Administrative services related to the detention or rehabilitation of criminals"
"1460733";"5";"91280";"9128";"Administrative services related to the detention or rehabilitation of criminals"
"1460734";"4";"9129";"912";"Public administrative services related to other public order and safety affairs"
"1460735";"5";"91290";"9129";"Public administrative services related to other public order and safety affairs"
"1460736";"3";"913";"91";"Administrative services related to compulsory social security schemes"
"1460737";"4";"9131";"913";"Administrative services related to sickness, maternity or temporary disablement benefit schemes"
"1460738";"5";"91310";"9131";"Administrative services related to sickness, maternity or temporary disablement benefit schemes"
"1460739";"4";"9132";"913";"Administrative services related to government employee pension schemes; old-age disability or survivors' benefit schemes, other than for government employees"
"1460740";"5";"91320";"9132";"Administrative services related to government employee pension schemes; old-age disability or survivors' benefit schemes, other than for government employees"
"1460741";"4";"9133";"913";"Administrative services related to unemployment compensation benefit schemes"
"1460742";"5";"91330";"9133";"Administrative services related to unemployment compensation benefit schemes"
"1460743";"4";"9134";"913";"Administrative services related to family and child allowance programmes"
"1460744";"5";"91340";"9134";"Administrative services related to family and child allowance programmes"
"1460745";"2";"92";"9";"Education services"
"1460746";"3";"921";"92";"Pre-primary education services"
"1460747";"4";"9210";"921";"Pre-primary education services"
"1460748";"5";"92100";"9210";"Pre-primary education services"
"1460749";"3";"922";"92";"Primary education services"
"1460750";"4";"9220";"922";"Primary education services"
"1460751";"5";"92200";"9220";"Primary education services"
"1460752";"3";"923";"92";"Secondary education services"
"1460753";"4";"9231";"923";"Lower secondary education services, general"
"1460754";"5";"92310";"9231";"Lower secondary education services, general"
"1460755";"4";"9232";"923";"Lower secondary education services, technical and vocational"
"1460756";"5";"92320";"9232";"Lower secondary education services, technical and vocational"
"1460757";"4";"9233";"923";"Upper secondary education services, general"
"1460758";"5";"92330";"9233";"Upper secondary education services, general"
"1460759";"4";"9234";"923";"Upper secondary education services, technical and vocational"
"1460760";"5";"92340";"9234";"Upper secondary education services, technical and vocational"
"1460761";"3";"924";"92";"Post-secondary non-tertiary education services"
"1460762";"4";"9241";"924";"Post-secondary non-tertiary education services, general"
"1460763";"5";"92410";"9241";"Post-secondary non-tertiary education services, general"
"1460764";"4";"9242";"924";"Post-secondary non-tertiary education services, technical and vocational"
"1460765";"5";"92420";"9242";"Post-secondary non-tertiary education services, technical and vocational"
"1460766";"3";"925";"92";"Tertiary education services"
"1460767";"4";"9251";"925";"First stage tertiary education services"
"1460768";"5";"92510";"9251";"First stage tertiary education services"
"1460769";"4";"9252";"925";"Second stage tertiary education services"
"1460770";"5";"92520";"9252";"Second stage tertiary education services"
"1460771";"3";"929";"92";"Other education and training services and educational support services"
"1460772";"4";"9291";"929";"Other education and training services"
"1460773";"5";"92911";"9291";"Cultural education services"
"1460774";"5";"92912";"9291";"Sports and recreation education services"
"1460775";"5";"92919";"9291";"Other education and training services, n.e.c."
