"Order";"Level";"Code";"Parent";"Description"
"684800";"5";"67440";"6744";"Towing services for commercial and private vehicles"
"684801";"4";"6749";"674";"Other supporting services for road transport"
"684802";"5";"67490";"6749";"Other supporting services for road transport"
"684803";"3";"675";"67";"Supporting services for water transport"
"684804";"4";"6751";"675";"Port and waterway operation services (excl. cargo handling)"
"684805";"5";"67511";"6751";"Port and waterway operation services (excl. cargo handling), on coastal and transoceanic waters"
"684806";"5";"67512";"6751";"Inland waterway operation services (excl. cargo handling)"
"684807";"4";"6752";"675";"Pilotage and berthing services"
"684808";"5";"67521";"6752";"Pilotage and berthing services on coastal and transoceanic waters"
"684809";"5";"67522";"6752";"Pilotage and berthing services in inland waters"
"684810";"4";"6753";"675";"Vessel salvage and refloating services"
"684811";"5";"67531";"6753";"Vessel salvage and refloating services on coastal and transoceanic waters"
"684812";"5";"67532";"6753";"Vessel salvage and refloating services in inland waters"
"684813";"4";"6759";"675";"Other supporting services for water transport"
"684814";"5";"67590";"6759";"Other supporting services for water transport"
"684815";"3";"676";"67";"Supporting services for air or space transport"
"684816";"4";"6761";"676";"Airport operation services (excl. cargo handling)"
"684817";"5";"67610";"6761";"Airport operation services (excl. cargo handling)"
"684818";"4";"6762";"676";"Air traffic control services"
"684819";"5";"67620";"6762";"Air traffic control services"
"684820";"4";"6763";"676";"Other supporting services for air transport"
"684821";"5";"67630";"6763";"Other supporting services for air transport"
"684822";"4";"6764";"676";"Supporting services for space transport"
"684823";"5";"67640";"6764";"Supporting services for space transport"
"684824";"3";"679";"67";"Other supporting transport services"
"684825";"4";"6791";"679";"Freight transport agency services and other freight transport services"
"684826";"5";"67910";"6791";"Freight transport agency services and other freight transport services"
"684827";"4";"6799";"679";"Other supporting transport services n.e.c."
"684828";"5";"67990";"6799";"Other supporting transport services n.e.c."
"684829";"2";"68";"6";"Postal and courier services"
"684830";"3";"681";"68";"Postal and courier services"
"684831";"4";"6811";"681";"Postal services"
"684832";"5";"68111";"6811";"Postal services related to letters"
"684833";"5";"68112";"6811";"Postal services related to parcels"
"684834";"5";"68113";"6811";"Post office counter services"
"684835";"5";"68119";"6811";"Other postal services"
"684836";"4";"6812";"681";"Courier services"
"684837";"5";"68120";"6812";"Courier services"
"684838";"4";"6813";"681";"Local delivery services"
"684839";"5";"68130";"6813";"Local delivery services"
"684840";"2";"69";"6";"Electricity, gas and water distribution (on own account)"
"684841";"3";"691";"69";"Electricity and gas distribution (on own account)"
"684842";"4";"6911";"691";"Electricity transmission and distribution (on own account)"
"684843";"5";"69111";"6911";"Transmission of electricity (on own account)"
"684844";"5";"69112";"6911";"Distribution of electricity (on own account)"
"684845";"4";"6912";"691";"Gas distribution through mains (on own account)"
"684846";"5";"69120";"6912";"Gas distribution through mains (on own account)"
"684847";"3";"692";"69";"Water distribution (on own account)"
"684848";"4";"6921";"692";"Water distribution through mains, except steam and hot water (on own account)"
"684849";"5";"69210";"6921";"Water distribution through mains, except steam and hot water (on own account)"
"684850";"4";"6922";"692";"Distribution of steam, hot water and air conditioning supply through mains (on own account)"
"684851";"5";"69220";"6922";"Distribution of steam, hot water and air conditioning supply through mains (on own account)"
"684852";"4";"6923";"692";"Water distribution, except through mains (on own account)"
"684853";"5";"69230";"6923";"Water distribution, except through mains (on own account)"
"684854";"1";"7";;"Financial and related services; real estate services; and rental and leasing services"
"684855";"2";"71";"7";"Financial and related services"
"684856";"3";"711";"71";"Financial services, except investment banking, insurance services and pension services"
"684857";"4";"7111";"711";"Central banking services"
"684858";"5";"71110";"7111";"Central banking services"
"684859";"4";"7112";"711";"Deposit services"
"684860";"5";"71121";"7112";"Deposit services to corporate and institutional depositors"
"684861";"5";"71122";"7112";"Deposit services to other depositors"
"684862";"4";"7113";"711";"Credit-granting services"
"684863";"5";"71131";"7113";"Residential mortgage loan services"
"684864";"5";"71132";"7113";"Non-residential mortgage loan services"
"684865";"5";"71133";"7113";"Personal non-mortgage loan services for non-business purposes"
"684866";"5";"71134";"7113";"Credit card loan services"
"684867";"5";"71135";"7113";"Non-mortgage loan services for business purposes"
"684868";"5";"71139";"7113";"Other credit-granting services"
"684869";"4";"7114";"711";"Financial leasing services"
"684870";"5";"71140";"7114";"Financial leasing services"
"684871";"4";"7119";"711";"Other financial services, except investment banking, insurance services and pension services"
"684872";"5";"71190";"7119";"Other financial services, except investment banking, insurance services and pension services"
"684873";"3";"712";"71";"Investment banking services"
"684874";"4";"7120";"712";"Investment banking services"
"684875";"5";"71200";"7120";"Investment banking services"
"684876";"3";"713";"71";"Insurance and pension services (excluding reinsurance services), except compulsory social security services"
"684877";"4";"7131";"713";"Life insurance and pension services (excluding reinsurance services)"
"684878";"5";"71311";"7131";"Life insurance services"
"684879";"5";"71312";"7131";"Individual pension services"
"684880";"5";"71313";"7131";"Group pension services"
"684881";"4";"7132";"713";"Accident and health insurance services"
"684882";"5";"71321";"7132";"Accidental death and dismemberment insurance services"
"684883";"5";"71322";"7132";"Health insurance services"
"684884";"4";"7133";"713";"Other non-life insurance services (excluding reinsurance services)"
"684885";"5";"71331";"7133";"Motor vehicle insurance services"
"684886";"5";"71332";"7133";"Marine, aviation, and other transport insurance services"
"684887";"5";"71333";"7133";"Freight insurance services"
"684888";"5";"71334";"7133";"Other property insurance services"
"684889";"5";"71335";"7133";"General liability insurance services"
"684890";"5";"71336";"7133";"Credit and surety insurance services"
"684891";"5";"71337";"7133";"Travel insurance services"
"684892";"5";"71339";"7133";"Other non-life insurance services"
"684893";"3";"714";"71";"Reinsurance services"
"684894";"4";"7141";"714";"Life reinsurance services"
"684895";"5";"71410";"7141";"Life reinsurance services"
"684896";"4";"7142";"714";"Accident and health reinsurance services"
"684897";"5";"71420";"7142";"Accident and health reinsurance services"
"684898";"4";"7143";"714";"Other non-life reinsurance services"
"684899";"5";"71431";"7143";"Motor vehicle reinsurance services"
"684900";"5";"71432";"7143";"Marine, aviation and other transport reinsurance services"
"684901";"5";"71433";"7143";"Freight reinsurance services"
"684902";"5";"71434";"7143";"Other property reinsurance services"
"684903";"5";"71435";"7143";"General liability reinsurance services"
"684904";"5";"71436";"7143";"Credit and surety reinsurance services"
"684905";"5";"71439";"7143";"Other non-life reinsurance services"
"684906";"3";"715";"71";"Services auxiliary to financial services other than to insurance and pensions"
"684907";"4";"7151";"715";"Services related to investment banking"
"684908";"5";"71511";"7151";"Mergers and acquisition services"
"684909";"5";"71512";"7151";"Corporate finance and venture capital services"
"684910";"5";"71519";"7151";"Other services related to investment banking"
"684911";"4";"7152";"715";"Brokerage and related securities and commodities services"
"684912";"5";"71521";"7152";"Securities brokerage services"
"684913";"5";"71522";"7152";"Commodity brokerage services"
"684914";"5";"71523";"7152";"Processing and clearing services of securities transactions"
"684915";"4";"7153";"715";"Portfolio management services except pension funds"
"684916";"5";"71530";"7153";"Portfolio management services except pension funds"
"684917";"4";"7154";"715";"Trust and custody services"
"684918";"5";"71541";"7154";"Trust services"
"684919";"5";"71542";"7154";"Custody services"
"684920";"4";"7155";"715";"Services related to the administration of financial markets"
"684921";"5";"71551";"7155";"Financial market operational services"
"684922";"5";"71552";"7155";"Financial market regulatory services"
"684923";"5";"71559";"7155";"Other financial market administration services"
"684924";"4";"7159";"715";"Other services auxiliary to financial services"
"684925";"5";"71591";"7159";"Financial consultancy services"
"684926";"5";"71592";"7159";"Foreign exchange services"
"684927";"5";"71593";"7159";"Financial transactions processing and clearinghouse services"
"684928";"5";"71599";"7159";"Other services auxiliary to financial services n.e.c."
"684929";"3";"716";"71";"Services auxiliary to insurance and pensions"
"684930";"4";"7161";"716";"Insurance brokerage and agency services"
"684931";"5";"71610";"7161";"Insurance brokerage and agency services"
"684932";"4";"7162";"716";"Insurance claims adjustment services"
"684933";"5";"71620";"7162";"Insurance claims adjustment services"
"684934";"4";"7163";"716";"Actuarial services"
"684935";"5";"71630";"7163";"Actuarial services"
"684936";"4";"7164";"716";"Pension fund management services"
"684937";"5";"71640";"7164";"Pension fund management services"
"684938";"4";"7169";"716";"Other services auxiliary to insurance and pensions"
"684939";"5";"71690";"7169";"Other services auxiliary to insurance and pensions"
"684940";"3";"717";"71";"Services of holding financial assets"
"684941";"4";"7170";"717";"Services of holding financial assets"
"684942";"5";"71701";"7170";"Services of holding equity of subsidiary companies"
"684943";"5";"71702";"7170";"Services of holding securities and other assets of trusts and funds and similar financial entities"
"684944";"2";"72";"7";"Real estate services"
"684945";"3";"721";"72";"Real estate services involving own or leased property"
"684946";"4";"7211";"721";"Rental or leasing services involving own or leased property"
"684947";"5";"72111";"7211";"Rental or leasing services involving own or leased residential property"
"684948";"5";"72112";"7211";"Rental or leasing services involving own or leased non-residential property"
"684949";"4";"7212";"721";"Trade services of buildings"
"684950";"5";"72121";"7212";"Trade services of residential buildings"
"684951";"5";"72122";"7212";"Trade services of non-residential buildings"
"684952";"5";"72123";"7212";"Trade services of time-share properties"
"684953";"4";"7213";"721";"Trade services of vacant and subdivided land"
"684954";"5";"72130";"7213";"Trade services of vacant and subdivided land"
"684955";"3";"722";"72";"Real estate services on a fee or contract basis"
"684956";"4";"7221";"722";"Property management services on a fee or contract basis"
"684957";"5";"72211";"7221";"Residential property management services on a fee or contract basis except of time-share ownership properties"
"684958";"5";"72212";"7221";"Non-residential property management services on a fee or contract basis"
"684959";"5";"72213";"7221";"Time-share property management services on a fee or contract basis"
"684960";"4";"7222";"722";"Building sales on a fee or contract basis"
"684961";"5";"72221";"7222";"Residential building sales on a fee or contract basis, except of time-share ownership properties"
"684962";"5";"72222";"7222";"Non-residential building sales on a fee or contract basis"
"684963";"5";"72223";"7222";"Sale of time-share properties on a fee or contract basis"
"684964";"4";"7223";"722";"Land sales on a fee or contract basis"
"684965";"5";"72230";"7223";"Land sales on a fee or contract basis"
"684966";"4";"7224";"722";"Real estate appraisal services on a fee or contract basis"
"684967";"5";"72240";"7224";"Real estate appraisal services on a fee or contract basis"
"684968";"2";"73";"7";"Leasing or rental services without operator"
"684969";"3";"731";"73";"Leasing or rental services concerning machinery and equipment without operator"
"684970";"4";"7311";"731";"Leasing or rental services concerning transport equipment without operator"
"684971";"5";"73111";"7311";"Leasing or rental services concerning cars and light vans without operator"
"684972";"5";"73112";"7311";"Leasing or rental services concerning goods transport motor vehicles without operator"
"684973";"5";"73113";"7311";"Leasing or rental services concerning railroad vehicles without operator"
"684974";"5";"73114";"7311";"Leasing or rental services concerning other land transport equipment without operator"
"684975";"5";"73115";"7311";"Leasing or rental services concerning vessels without operator"
"684976";"5";"73116";"7311";"Leasing or rental services concerning aircraft without operator"
"684977";"5";"73117";"7311";"Leasing or rental services concerning containers"
"684978";"4";"7312";"731";"Leasing or rental services concerning other machinery and equipment without operator"
"684979";"5";"73121";"7312";"Leasing or rental services concerning agricultural machinery and equipment without operator"
"684980";"5";"73122";"7312";"Leasing or rental services concerning construction machinery and equipment without operator"
"684981";"5";"73123";"7312";"Leasing or rental services concerning office machinery and equipment (except computers) without operator"
"684982";"5";"73124";"7312";"Leasing or rental services concerning computers without operator"
"684983";"5";"73125";"7312";"Leasing or rental services concerning telecommunications equipment without operator"
"684984";"5";"73129";"7312";"Leasing or rental services concerning other machinery and equipment without operator n.e.c."
"684985";"3";"732";"73";"Leasing or rental services concerning other goods"
"684986";"4";"7321";"732";"Leasing or rental services concerning televisions, radios, video cassette recorders and related equipment and accessories"
"684987";"5";"73210";"7321";"Leasing or rental services concerning televisions, radios, video cassette recorders and related equipment and accessories"
"684988";"4";"7322";"732";"Leasing or rental services concerning video tapes and disks"
"684989";"5";"73220";"7322";"Leasing or rental services concerning video tapes and disks"
"684990";"4";"7323";"732";"Leasing or rental services concerning furniture and other household appliances"
"684991";"5";"73230";"7323";"Leasing or rental services concerning furniture and other household appliances"
"684992";"4";"7324";"732";"Leasing or rental services concerning pleasure and leisure equipment"
"684993";"5";"73240";"7324";"Leasing or rental services concerning pleasure and leisure equipment"
"684994";"4";"7325";"732";"Leasing or rental services concerning household linen"
"684995";"5";"73250";"7325";"Leasing or rental services concerning household linen"
"684996";"4";"7326";"732";"Leasing or rental services concerning textiles, clothing and footwear"
"684997";"5";"73260";"7326";"Leasing or rental services concerning textiles, clothing and footwear"
"684998";"4";"7327";"732";"Leasing or rental services concerning do-it-yourself machinery and equipment"
"684999";"5";"73270";"7327";"Leasing or rental services concerning do-it-yourself machinery and equipment"
"685000";"4";"7329";"732";"Leasing or rental services concerning other goods n.e.c."
"685001";"5";"73290";"7329";"Leasing or rental services concerning other goods n.e.c."
"685002";"3";"733";"73";"Licensing services for the right to use intellectual property and similar products"
"685003";"4";"7331";"733";"Licensing services for the right to use computer software and databases"
"685004";"5";"73311";"7331";"Licensing services for the right to use computer software"
"685005";"5";"73312";"7331";"Licensing services for the right to use databases"
"685006";"4";"7332";"733";"Licensing services for the right to use entertainment, literary or artistic originals"
"685007";"5";"73320";"7332";"Licensing services for the right to use entertainment, literary or artistic originals"
"685008";"4";"7333";"733";"Licensing services for the right to use R&D products"
"685009";"5";"73330";"7333";"Licensing services for the right to use R&D products"
"685010";"4";"7334";"733";"Licensing services for the right to use trademarks and franchises"
"685011";"5";"73340";"7334";"Licensing services for the right to use trademarks and franchises"
"685012";"4";"7335";"733";"Licensing services for the right to use mineral exploration and evaluation"
"685013";"5";"73350";"7335";"Licensing services for the right to use mineral exploration and evaluation"
"685014";"4";"7339";"733";"Licensing services for the right to use other intellectual property products"
"685015";"5";"73390";"7339";"Licensing services for the right to use other intellectual property products"
"685016";"1";"8";;"Business and production services"
"685017";"2";"81";"8";"Research and development services"
"685018";"3";"811";"81";"Research and experimental development services in natural sciences and engineering"
"685019";"4";"8111";"811";"Research and experimental development services in natural sciences"
"685020";"5";"81111";"8111";"Research and experimental development services in physical sciences"
"685021";"5";"81112";"8111";"Research and experimental development services in chemistry and biology"
"685022";"5";"81119";"8111";"Research and experimental development services in other natural sciences"
"685023";"4";"8112";"811";"Research and experimental development services in engineering and technology"
"685024";"5";"81121";"8112";"Research and experimental development services in biotechnology"
"685025";"5";"81129";"8112";"Research and experimental development services in other engineering and technology"
"685026";"4";"8113";"811";"Research and experimental development services in medical sciences and pharmacy"
"685027";"5";"81130";"8113";"Research and experimental development services in medical sciences and pharmacy"
"685028";"4";"8114";"811";"Research and experimental development services in agricultural sciences"
"685029";"5";"81140";"8114";"Research and experimental development services in agricultural sciences"
"685030";"3";"812";"81";"Research and experimental development services in social sciences and humanities"
"685031";"4";"8121";"812";"Research and experimental development services in social sciences"
"685032";"5";"81211";"8121";"Research and experimental development services in psychology"
"685033";"5";"81212";"8121";"Research and experimental development services in economics"
"685034";"5";"81213";"8121";"Research and experimental development services in law"
"685035";"5";"81219";"8121";"Research and experimental development services in other social sciences"
"685036";"4";"8122";"812";"Research and experimental development services in humanities"
"685037";"5";"81221";"8122";"Research and experimental development services in languages and literature"
"685038";"5";"81229";"8122";"Research and experimental development services in other humanities"
"685039";"3";"813";"81";"Interdisciplinary research and experimental development services"
"685040";"4";"8130";"813";"Interdisciplinary research and experimental development services"
"685041";"5";"81300";"8130";"Interdisciplinary research and experimental development services"
"685042";"3";"814";"81";"Research and development originals"
"685043";"4";"8140";"814";"Research and development originals"
"685044";"5";"81400";"8140";"Research and development originals"
"685045";"2";"82";"8";"Legal and accounting services"
"685046";"3";"821";"82";"Legal services"
"685047";"4";"8211";"821";"Legal advisory and representation services concerning criminal law"
"685048";"5";"82110";"8211";"Legal advisory and representation services concerning criminal law"
"685049";"4";"8212";"821";"Legal advisory and representation services concerning other fields of law"
"685050";"5";"82120";"8212";"Legal advisory and representation services concerning other fields of law"
"685051";"4";"8213";"821";"Legal documentation and certification services"
"685052";"5";"82130";"8213";"Legal documentation and certification services"
"685053";"4";"8219";"821";"Other legal services"
"685054";"5";"82191";"8219";"Arbitration and conciliation services"
"685055";"5";"82199";"8219";"Other legal services n.e.c."
"685056";"3";"822";"82";"Accounting, auditing and bookkeeping services"
"685057";"4";"8221";"822";"Financial auditing services"
"685058";"5";"82210";"8221";"Financial auditing services"
"685059";"4";"8222";"822";"Accounting and bookkeeping services"
"685060";"5";"82221";"8222";"Accounting services"
"685061";"5";"82222";"8222";"Bookkeeping services"
"685062";"5";"82223";"8222";"Payroll services"
"685063";"3";"823";"82";"Tax consultancy and preparation services"
"685064";"4";"8231";"823";"Corporate tax consulting and preparation services"
"685065";"5";"82310";"8231";"Corporate tax consulting and preparation services"
"685066";"4";"8232";"823";"Individual tax preparation and planning services"
"685067";"5";"82320";"8232";"Individual tax preparation and planning services"
"685068";"3";"824";"82";"Insolvency and receivership services"
"685069";"4";"8240";"824";"Insolvency and receivership services"
"685070";"5";"82400";"8240";"Insolvency and receivership services"
"685071";"2";"83";"8";"Other professional, technical and business services"
"685072";"3";"831";"83";"Management consulting and management services; information technology services"
"685073";"4";"8311";"831";"Management consulting and management services"
"685074";"5";"83111";"8311";"Strategic management consulting services"
"685075";"5";"83112";"8311";"Financial management consulting services"
"685076";"5";"83113";"8311";"Human resources management consulting services"
"685077";"5";"83114";"8311";"Marketing management consulting services"
"685078";"5";"83115";"8311";"Operations management consulting services"
"685079";"5";"83116";"8311";"Supply chain and other management consulting services"
"685080";"5";"83117";"8311";"Business process management services"
"685081";"5";"83118";"8311";"Head office services"
"685082";"4";"8312";"831";"Business consulting services"
"685083";"5";"83121";"8312";"Public relations services"
"685084";"5";"83129";"8312";"Other business consulting services"
"685085";"4";"8313";"831";"Information technology (IT) consulting and support services"
"685086";"5";"83131";"8313";"IT consulting services"
"685087";"5";"83132";"8313";"IT support services"
"685088";"4";"8314";"831";"Information technology (IT) design and development services"
"685089";"5";"83141";"8314";"IT design and development services for applications"
"685090";"5";"83142";"8314";"IT design and development services for networks and systems"
"685091";"5";"83143";"8314";"Software originals"
"685092";"4";"8315";"831";"Hosting and information technology (IT) infrastructure provisioning services"
"685093";"5";"83151";"8315";"Website hosting services"
"685094";"5";"83152";"8315";"Application service provisioning"
"685095";"5";"83159";"8315";"Other hosting and IT infrastructure provisioning services"
"685096";"4";"8316";"831";"IT infrastructure and network management services"
"685097";"5";"83161";"8316";"Network management services"
"685098";"5";"83162";"8316";"Computer systems management services"
"685099";"4";"8319";"831";"Other management services, except construction project management services"
"685100";"5";"83190";"8319";"Other management services, except construction project management services"
"685101";"3";"832";"83";"Architectural services, urban and land planning and landscape architectural services"
"685102";"4";"8321";"832";"Architectural services and advisory services"
"685103";"5";"83211";"8321";"Architectural advisory services"
"685104";"5";"83212";"8321";"Architectural services for residential building projects"
"685105";"5";"83213";"8321";"Architectural services for non-residential building projects"
"685106";"5";"83214";"8321";"Historical restoration architectural services"
"685107";"4";"8322";"832";"Urban and land planning services"
"685108";"5";"83221";"8322";"Urban planning services"
"685109";"5";"83222";"8322";"Rural land planning services"
"685110";"5";"83223";"8322";"Project site master planning services"
"685111";"4";"8323";"832";"Landscape architectural services and advisory services"
"685112";"5";"83231";"8323";"Landscape architectural advisory services"
"685113";"5";"83232";"8323";"Landscape architectural services"
"685114";"3";"833";"83";"Engineering services"
"685115";"4";"8331";"833";"Engineering advisory services"
"685116";"5";"83310";"8331";"Engineering advisory services"
"685117";"4";"8332";"833";"Engineering services for specific projects"
"685118";"5";"83321";"8332";"Engineering services for building projects"
"685119";"5";"83322";"8332";"Engineering services for industrial and manufacturing projects"
"685120";"5";"83323";"8332";"Engineering services for transportation projects"
"685121";"5";"83324";"8332";"Engineering services for power projects"
"685122";"5";"83325";"8332";"Engineering services for telecommunications and broadcasting projects"
"685123";"5";"83326";"8332";"Engineering services for waste management projects (hazardous and non-hazardous)"
"685124";"5";"83327";"8332";"Engineering services for water, sewerage and drainage projects"
"685125";"5";"83329";"8332";"Engineering services for other projects"
"685126";"4";"8333";"833";"Project management services for construction projects"
"685127";"5";"83330";"8333";"Project management services for construction projects"
"685128";"3";"834";"83";"Scientific and other technical services"
"685129";"4";"8341";"834";"Geological, geophysical and other prospecting services"
"685130";"5";"83411";"8341";"Geological and geophysical consulting services"
"685131";"5";"83412";"8341";"Geophysical services"
"685132";"5";"83413";"8341";"Mineral exploration and evaluation"
"685133";"4";"8342";"834";"Surface surveying and map-making services"
"685134";"5";"83421";"8342";"Surface surveying services"
"685135";"5";"83422";"8342";"Map-making services"
"685136";"4";"8343";"834";"Weather forecasting and meteorological services"
"685137";"5";"83430";"8343";"Weather forecasting and meteorological services"
"685138";"4";"8344";"834";"Technical testing and analysis services"
"685139";"5";"83441";"8344";"Composition and purity testing and analysis services"
"685140";"5";"83442";"8344";"Testing and analysis services of physical properties"
"685141";"5";"83443";"8344";"Testing and analysis services of integrated mechanical and electrical systems"
"685142";"5";"83444";"8344";"Technical inspection services of road transport vehicles"
"685143";"5";"83449";"8344";"Other technical testing and analysis services"
"685144";"3";"835";"83";"Veterinary services"
"685145";"4";"8351";"835";"Veterinary services for pet animals"
"685146";"5";"83510";"8351";"Veterinary services for pet animals"
"685147";"4";"8352";"835";"Veterinary services for livestock"
"685148";"5";"83520";"8352";"Veterinary services for livestock"
"685149";"4";"8359";"835";"Other veterinary services"
"685150";"5";"83590";"8359";"Other veterinary services"
"685151";"3";"836";"83";"Advertising services and provision of advertising space or time"
"685152";"4";"8361";"836";"Advertising services"
"685153";"5";"83611";"8361";"Full service advertising"
"685154";"5";"83612";"8361";"Direct marketing and direct mail services"
"685155";"5";"83619";"8361";"Other advertising services"
"685156";"4";"8362";"836";"Purchase or sale of advertising space or time, on commission"
"685157";"5";"83620";"8362";"Purchase or sale of advertising space or time, on commission"
"685158";"4";"8363";"836";"Sale of advertising space or time (except on commission)"
"685159";"5";"83631";"8363";"Sale of advertising space in print media (except on commission)"
"685160";"5";"83632";"8363";"Sale of TV/radio advertising time (except on commission)"
"685161";"5";"83633";"8363";"Sale of Internet advertising space (except on commission)"
"685162";"5";"83639";"8363";"Sale of other advertising space or time (except on commission)"
"685163";"3";"837";"83";"Market research and public opinion polling services"
"685164";"4";"8370";"837";"Market research and public opinion polling services"
"685165";"5";"83700";"8370";"Market research and public opinion polling services"
"685166";"3";"838";"83";"Photography services and photographic processing services"
"685167";"4";"8381";"838";"Photography services and event videography services"
"685168";"5";"83811";"8381";"Portrait photography services"
"685169";"5";"83812";"8381";"Advertising and related photography services"
"685170";"5";"83813";"8381";"Event photography and event videography services"
"685171";"5";"83814";"8381";"Specialty photography services"
"685172";"5";"83815";"8381";"Restoration and retouching services of photography"
"685173";"5";"83819";"8381";"Other photography services"
"685174";"4";"8382";"838";"Photographic processing services"
"685175";"5";"83820";"8382";"Photographic processing services"
"685176";"3";"839";"83";"Other professional, technical and business services n.e.c."
"685177";"4";"8391";"839";"Specialty design services"
"685178";"5";"83911";"8391";"Interior design services"
"685179";"5";"83912";"8391";"Industrial design services"
"685180";"5";"83919";"8391";"Other specialty design services"
"685181";"4";"8392";"839";"Design originals"
"685182";"5";"83920";"8392";"Design originals"
"685183";"4";"8393";"839";"Scientific and technical consulting services n.e.c."
"685184";"5";"83931";"8393";"Environmental consulting services"
"685185";"5";"83939";"8393";"Other scientific and technical consulting services n.e.c."
"685186";"4";"8394";"839";"Original compilations of facts/information"
"685187";"5";"83940";"8394";"Original compilations of facts/information"
"685188";"4";"8395";"839";"Translation and interpretation services"
"685189";"5";"83950";"8395";"Translation and interpretation services"
"685190";"4";"8396";"839";"Trademarks and franchises"
"685191";"5";"83960";"8396";"Trademarks and franchises"
"685192";"4";"8399";"839";"All other professional, technical and business services, n.e.c."
"685193";"5";"83990";"8399";"All other professional, technical and business services, n.e.c."
"685194";"2";"84";"8";"Telecommunications, broadcasting and information supply services"
"685195";"3";"841";"84";"Telephony and other telecommunications services"
"685196";"4";"8411";"841";"Carrier services"
"685197";"5";"84110";"8411";"Carrier services"
"685198";"4";"8412";"841";"Fixed telephony services"
"685199";"5";"84121";"8412";"Fixed telephony services - access and use"
"685200";"5";"84122";"8412";"Fixed telephony services - calling features"
"685201";"4";"8413";"841";"Mobile telecommunications services"
"685202";"5";"84131";"8413";"Mobile telecommunications services - access and use"
"685203";"5";"84132";"8413";"Mobile telecommunications services - calling features"
"685204";"4";"8414";"841";"Private network services"
"685205";"5";"84140";"8414";"Private network services"
"685206";"4";"8415";"841";"Data transmission services"
"685207";"5";"84150";"8415";"Data transmission services"
"685208";"4";"8419";"841";"Other telecommunications services"
"685209";"5";"84190";"8419";"Other telecommunications services"
"685210";"3";"842";"84";"Internet telecommunications services"
"685211";"4";"8421";"842";"Internet backbone services"
"685212";"5";"84210";"8421";"Internet backbone services"
"685213";"4";"8422";"842";"Internet access services"
"685214";"5";"84221";"8422";"Narrowband Internet access services"
"685215";"5";"84222";"8422";"Broadband Internet access services"
"685216";"4";"8429";"842";"Other Internet telecommunications services"
"685217";"5";"84290";"8429";"Other Internet telecommunications services"
"685218";"3";"843";"84";"On-line content"
"685219";"4";"8431";"843";"On-line text based information"
"685220";"5";"84311";"8431";"On-line books"
"685221";"5";"84312";"8431";"On-line newspapers and periodicals"
"685222";"5";"84313";"8431";"On-line directories and mailing lists"
"685223";"4";"8432";"843";"On-line audio content"
"685224";"5";"84321";"8432";"Musical audio downloads"
"685225";"5";"84322";"8432";"Streamed audio content"
"685226";"4";"8433";"843";"On-line video content"
"685227";"5";"84331";"8433";"Films and other video downloads"
"685228";"5";"84332";"8433";"Streamed video content"
"685229";"4";"8434";"843";"Software downloads"
"685230";"5";"84341";"8434";"System software downloads"
"685231";"5";"84342";"8434";"Application software downloads"
"685232";"4";"8439";"843";"Other on-line content"
"685233";"5";"84391";"8439";"On-line games"
"685234";"5";"84392";"8439";"On-line software"
"685235";"5";"84393";"8439";"On-line adult content"
"685236";"5";"84394";"8439";"Web search portal content"
"685237";"5";"84399";"8439";"Other on-line content n.e.c."
"685238";"3";"844";"84";"News agency services"
"685239";"4";"8441";"844";"News agency services to newspapers and periodicals"
"685240";"5";"84410";"8441";"News agency services to newspapers and periodicals"
"685241";"4";"8442";"844";"News agency services to audiovisual media"
"685242";"5";"84420";"8442";"News agency services to audiovisual media"
"685243";"3";"845";"84";"Library and archive services"
"685244";"4";"8451";"845";"Library services"
"685245";"5";"84510";"8451";"Library services"
"685246";"4";"8452";"845";"Archive services"
"685247";"5";"84520";"8452";"Archive services"
"685248";"3";"846";"84";"Broadcasting, programming and programme distribution services"
"685249";"4";"8461";"846";"Radio and television broadcast originals"
"685250";"5";"84611";"8461";"Radio broadcast originals"
"685251";"5";"84612";"8461";"Television broadcast originals"
"685252";"4";"8462";"846";"Radio and television channel programmes"
"685253";"5";"84621";"8462";"Radio channel programmes"
"685254";"5";"84622";"8462";"Television channel programmes"
"685255";"4";"8463";"846";"Broadcasting services and multi-channel progamme distribution services"
"685256";"5";"84631";"8463";"Broadcasting services"
"685257";"5";"84632";"8463";"Home programme distribution services, basic programming package"
"685258";"5";"84633";"8463";"Home programme distribution services, discretionary programming package"
"685259";"5";"84634";"8463";"Home programme distribution services, pay-per-view"
"685260";"2";"85";"8";"Support services"
"685261";"3";"851";"85";"Employment services"
"685262";"4";"8511";"851";"Personnel search and referral services"
"685263";"5";"85111";"8511";"Executive/retained search services"
"685264";"5";"85112";"8511";"Permanent placement services, other than executive search services"
"685265";"4";"8512";"851";"Labour supply services"
"685266";"5";"85121";"8512";"Contract staffing services"
"685267";"5";"85122";"8512";"Temporary staffing services"
"685268";"5";"85123";"8512";"Long-term staffing (payrolling) services"
"685269";"5";"85124";"8512";"Temporary staffing-to-permanent placement services"
"685270";"5";"85125";"8512";"Co-employment staffing services"
"685271";"3";"852";"85";"Investigation and security services"
"685272";"4";"8521";"852";"Investigation services"
"685273";"5";"85210";"8521";"Investigation services"
"685274";"4";"8522";"852";"Security consulting services"
"685275";"5";"85220";"8522";"Security consulting services"
"685276";"4";"8523";"852";"Security systems services"
"685277";"5";"85230";"8523";"Security systems services"
